Scripts/Analysis/osc_1280_-2615.cbf, 4, -2615, 1280
Scripts/Analysis/osc_1280_-2625.cbf, 4, -2625, 1280
Scripts/Analysis/osc_1280_-2745.cbf, 11, -2745, 1280
Scripts/Analysis/osc_1280_-2755.cbf, 10, -2755, 1280
Scripts/Analysis/osc_1280_-2765.cbf, 6, -2765, 1280
Scripts/Analysis/osc_1280_-3065.cbf, 3, -3065, 1280
Scripts/Analysis/osc_1290_-2585.cbf, 4, -2585, 1290
Scripts/Analysis/osc_1290_-2575.cbf, 7, -2575, 1290
Scripts/Analysis/osc_1290_-2565.cbf, 5, -2565, 1290
Scripts/Analysis/osc_1300_-2365.cbf, 4, -2365, 1300
Scripts/Analysis/osc_1300_-2375.cbf, 4, -2375, 1300
Scripts/Analysis/osc_1300_-2385.cbf, 3, -2385, 1300
Scripts/Analysis/osc_1300_-2495.cbf, 3, -2495, 1300
Scripts/Analysis/osc_1300_-2505.cbf, 3, -2505, 1300
Scripts/Analysis/osc_1300_-2565.cbf, 3, -2565, 1300
Scripts/Analysis/osc_1300_-2575.cbf, 4, -2575, 1300
Scripts/Analysis/osc_1300_-2585.cbf, 3, -2585, 1300
Scripts/Analysis/osc_1300_-2675.cbf, 3, -2675, 1300
Scripts/Analysis/osc_1300_-2685.cbf, 3, -2685, 1300
Scripts/Analysis/osc_1310_-3205.cbf, 4, -3205, 1310
Scripts/Analysis/osc_1310_-3195.cbf, 3, -3195, 1310
Scripts/Analysis/osc_1310_-2375.cbf, 4, -2375, 1310
Scripts/Analysis/osc_1310_-2365.cbf, 5, -2365, 1310
Scripts/Analysis/osc_1330_-2375.cbf, 4, -2375, 1330
Scripts/Analysis/osc_1330_-2365.cbf, 3, -2365, 1330
Scripts/Analysis/osc_1350_-2395.cbf, 3, -2395, 1350
Scripts/Analysis/osc_1350_-2385.cbf, 4, -2385, 1350
Scripts/Analysis/osc_1350_-2375.cbf, 4, -2375, 1350
Scripts/Analysis/osc_1350_-2365.cbf, 3, -2365, 1350
Scripts/Analysis/osc_1360_-2385.cbf, 6, -2385, 1360
Scripts/Analysis/osc_1360_-2395.cbf, 9, -2395, 1360
Scripts/Analysis/osc_1360_-2405.cbf, 7, -2405, 1360
Scripts/Analysis/osc_1360_-2415.cbf, 4, -2415, 1360
Scripts/Analysis/osc_1360_-2915.cbf, 4, -2915, 1360
Scripts/Analysis/osc_1360_-2925.cbf, 5, -2925, 1360
Scripts/Analysis/osc_1370_-2355.cbf, 4, -2355, 1370
Scripts/Analysis/osc_1370_-2345.cbf, 3, -2345, 1370
Scripts/Analysis/osc_1370_-2335.cbf, 3, -2335, 1370
Scripts/Analysis/osc_1380_-2405.cbf, 3, -2405, 1380
Scripts/Analysis/osc_1390_-2635.cbf, 5, -2635, 1390
Scripts/Analysis/osc_1390_-2625.cbf, 6, -2625, 1390
Scripts/Analysis/osc_1390_-2615.cbf, 6, -2615, 1390
Scripts/Analysis/osc_1390_-2605.cbf, 9, -2605, 1390
Scripts/Analysis/osc_1390_-2595.cbf, 4, -2595, 1390
Scripts/Analysis/osc_1400_-2615.cbf, 10, -2615, 1400
Scripts/Analysis/osc_1400_-2625.cbf, 17, -2625, 1400
Scripts/Analysis/osc_1400_-2635.cbf, 13, -2635, 1400
Scripts/Analysis/osc_1400_-2645.cbf, 7, -2645, 1400
Scripts/Analysis/osc_1400_-2655.cbf, 3, -2655, 1400
Scripts/Analysis/osc_1400_-2875.cbf, 3, -2875, 1400
Scripts/Analysis/osc_1410_-2645.cbf, 3, -2645, 1410
Scripts/Analysis/osc_1410_-2635.cbf, 7, -2635, 1410
Scripts/Analysis/osc_1410_-2625.cbf, 3, -2625, 1410
Scripts/Analysis/osc_1420_-2625.cbf, 3, -2625, 1420
Scripts/Analysis/osc_1420_-2635.cbf, 3, -2635, 1420
Scripts/Analysis/osc_1470_-2545.cbf, 3, -2545, 1470
Scripts/Analysis/osc_1490_-2815.cbf, 3, -2815, 1490
Scripts/Analysis/osc_1490_-2805.cbf, 3, -2805, 1490
Scripts/Analysis/osc_1500_-2935.cbf, 23, -2935, 1500
Scripts/Analysis/osc_1500_-2945.cbf, 27, -2945, 1500
Scripts/Analysis/osc_1500_-2955.cbf, 3, -2955, 1500
Scripts/Analysis/osc_1510_-2595.cbf, 4, -2595, 1510
Scripts/Analysis/osc_1510_-2415.cbf, 3, -2415, 1510
Scripts/Analysis/osc_1510_-2405.cbf, 4, -2405, 1510
Scripts/Analysis/osc_1520_-2405.cbf, 3, -2405, 1520
Scripts/Analysis/osc_1520_-2595.cbf, 5, -2595, 1520
Scripts/Analysis/osc_1560_-2545.cbf, 3, -2545, 1560
Scripts/Analysis/osc_1590_-2965.cbf, 3, -2965, 1590
Scripts/Analysis/osc_1600_-2995.cbf, 3, -2995, 1600
Scripts/Analysis/osc_1620_-2365.cbf, 3, -2365, 1620
Scripts/Analysis/osc_1620_-2675.cbf, 3, -2675, 1620
Scripts/Analysis/osc_1620_-2795.cbf, 3, -2795, 1620
Scripts/Analysis/osc_1620_-2805.cbf, 10, -2805, 1620
